name,question,response
Fantasy Football,"Alexa, open Fantasy Football","I'm sorry, but you have to have a head to head fantasy league connected to your Yahoo account to use this skill. Your league is not a head to head league.Users with points leagues and Pick â€˜Em are currently not able to check their teams and games using this skill.In order to use this skill you'll need to join a head to head league and setup a team using the Yahoo Fantasy Football mobile app or website. Once you've done that, come back and I'll be happy to help."
Fantasy Football,help,"For Help, please visit the help pages on the Amazon web site."
Fantasy Football,stop,
Fantasy Football,quit,
Fantasy Football,"Alexa, open Fantasy Football","I'm sorry, but you have to have a head to head fantasy league connected to your Yahoo account to use this skill. Your league is not a head to head league.Users with points leagues and Pick â€˜Em are currently not able to check their teams and games using this skill.In order to use this skill you'll need to join a head to head league and setup a team using the Yahoo Fantasy Football mobile app or website. Once you've done that, come back and I'll be happy to help."
Fantasy Football,help,"For Help, please visit the help pages on the Amazon web site."
Fantasy Football,stop,
Fantasy Football,quit,
Fantasy Football,"Alexa, open Fantasy Football","I'm sorry, but you have to have a head to head fantasy league connected to your Yahoo account to use this skill. Your league is not a head to head league.Users with points leagues and Pick â€˜Em are currently not able to check their teams and games using this skill.In order to use this skill you'll need to join a head to head league and setup a team using the Yahoo Fantasy Football mobile app or website. Once you've done that, come back and I'll be happy to help."
Fantasy Football,help,"For Help, please visit the help pages on the Amazon web site."
Fantasy Football,stop,
Fantasy Football,quit,
Division Network,"Alexa, open Division Network","Hmm, I don't know that one."
Division Network,help,"For Help, please visit the help pages on the Amazon web site."
Division Network,stop,
Division Network,quit,
Division Network,"Alexa, open Division Network","Sorry, Iâ€™m not sure about that."
Division Network,help,"For Help, please visit the help pages on the Amazon web site."
Division Network,stop,
Division Network,quit,
Division Network,"Alexa, open Division Network","Sorry, I'm not sure."
Division Network,help,"For Help, please visit the help pages on the Amazon web site."
Division Network,stop,
Division Network,quit,
Guess Who Game (unofficial),"Alexa, open Guess Who Game (unofficial)",<Short audio>
Guess Who Game (unofficial),help,"To play this game, listen to the guests introduce themselves and remember which names goes with which voice. Then guess the name of the guest that says guess who."
Guess Who Game (unofficial),stop,"OK, Goodbye!"
Guess Who Game (unofficial),quit,
Guess Who Game (unofficial),"Alexa, open Guess Who Game (unofficial)",
Guess Who Game (unofficial),help,"To play this game, listen to the guests introduce themselves and remember which names goes with which voice. Then guess the name of the guest that says guess who."
Guess Who Game (unofficial),stop,"OK, Goodbye!"
Guess Who Game (unofficial),quit,
Guess Who Game (unofficial),"Alexa, open Guess Who Game (unofficial)",<Short audio>
Guess Who Game (unofficial),help,"To play this game, listen to the guests introduce themselves and remember which names goes with which voice. Then guess the name of the guest that says guess who."
Guess Who Game (unofficial),stop,"OK, Goodbye!"
Guess Who Game (unofficial),quit,
Dodgers Baseball Fan Trivia,"Alexa, open Dodgers Baseball Fan Trivia","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Who was the first Los Angeles Starter to hit over 300 in a season?: 1. Duke Snider. 2. Wally Moon. 3. Norm Larker. 4. Steve Garvey."
Dodgers Baseball Fan Trivia,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Dodgers Baseball Fan Trivia,stop,Good bye!
Dodgers Baseball Fan Trivia,quit,
Dodgers Baseball Fan Trivia,"Alexa, open Dodgers Baseball Fan Trivia","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. How many complete games did Fernando Valenzuela throw in 1986?: 1. 11. 2. 18. 3. 20. 4. 21."
Dodgers Baseball Fan Trivia,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Dodgers Baseball Fan Trivia,stop,Good bye!
Dodgers Baseball Fan Trivia,quit,
Dodgers Baseball Fan Trivia,"Alexa, open Dodgers Baseball Fan Trivia","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What are the main colors for the Los Angeles Dodgers?: 1. Blue and Black. 2. Blue and White. 3. Red and White. 4. Blue and Gray."
Dodgers Baseball Fan Trivia,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Dodgers Baseball Fan Trivia,stop,Good bye!
Dodgers Baseball Fan Trivia,quit,
Escape Games,"Alexa, open Escape Games",<Short audio>
Escape Games,help,"Escape Games lets you play escape the room style games whenever you want! To learn how to play, say ""play tutorial"". To start your first game, say ""The Dungeon"". What would you like to do?"
Escape Games,stop,Thanks for playing Escape Games! We hope to see you again soon!
Escape Games,quit,
Escape Games,"Alexa, open Escape Games",<Short audio>
Escape Games,help,"Escape Games lets you play escape the room style games whenever you want! To learn how to play, say ""play tutorial"". To start your first game, say ""The Dungeon"". What would you like to do?"
Escape Games,stop,Thanks for playing Escape Games! We hope to see you again soon!
Escape Games,quit,
Escape Games,"Alexa, open Escape Games",<Short audio>
Escape Games,help,"Escape Games lets you play escape the room style games whenever you want! To learn how to play, say ""play tutorial"". To start your first game, say ""The Dungeon"". What would you like to do?"
Escape Games,stop,Thanks for playing Escape Games! We hope to see you again soon!
Escape Games,quit,
Button Tennis,"Alexa, open Button Tennis",<Short audio>
Button Tennis,help,"Just press one of your Echo Buttons please, so I can tell which one we'll use for this tutorial."
Button Tennis,stop,"No worries, come back and play again later!"
Button Tennis,quit,
Button Tennis,"Alexa, open Button Tennis",<Short audio>
Button Tennis,help,"Just press one of your Echo Buttons please, so I can tell which one we'll use for this tutorial."
Button Tennis,stop,"No worries, come back and play again later!"
Button Tennis,quit,
Button Tennis,"Alexa, open Button Tennis",<Short audio>
Button Tennis,help,"Just press one of your Echo Buttons please, so I can tell which one we'll use for this tutorial."
Button Tennis,stop,"No worries, come back and play again later!"
Button Tennis,quit,
Angel Investor,"Alexa, open Angel Investor","Sorry, Iâ€™m not sure about that."
Angel Investor,help,"For Help, please visit the help pages on the Amazon web site."
Angel Investor,stop,
Angel Investor,quit,
Angel Investor,"Alexa, open Angel Investor","Hmm, I don't know that one."
Angel Investor,help,"For Help, please visit the help pages on the Amazon web site."
Angel Investor,stop,
Angel Investor,quit,
Angel Investor,"Alexa, open Angel Investor","Sorry, I'm not sure."
Angel Investor,help,"For Help, please visit the help pages on the Amazon web site."
Angel Investor,stop,
Angel Investor,quit,
Mother May I,"Alexa, open Mother May I",<Audio only response>
Mother May I,help,"For Help, please visit the help pages on the Amazon web site."
Mother May I,stop,
Mother May I,quit,
Mother May I,"Alexa, open Mother May I",<Audio only response>
Mother May I,help,"For Help, please visit the help pages on the Amazon web site."
Mother May I,stop,
Mother May I,quit,
Mother May I,"Alexa, open Mother May I",<Audio only response>
Mother May I,help,"For Help, please visit the help pages on the Amazon web site."
Mother May I,stop,
Mother May I,quit,
Math Quiz,"Alexa, open Math Quiz",I'm going to ask you 5 arithmetic questions. See if you can get all of them correct. What is 92 minus 51?
Math Quiz,help,"To answer a question, just state the number, such as: 'One hundred twenty seven'. If you don't know the answer, take a guess. What is 92 minus 51?"
Math Quiz,stop,
Math Quiz,quit,
Math Quiz,"Alexa, open Math Quiz",I'm going to ask you 5 arithmetic questions. See if you can get all of them correct. What is 25 plus 39?
Math Quiz,help,"To answer a question, just state the number, such as: 'One hundred twenty seven'. If you don't know the answer, take a guess. What is 25 plus 39?"
Math Quiz,stop,Goodbye
Math Quiz,quit,
Math Quiz,"Alexa, open Math Quiz",I'm going to ask you 5 arithmetic questions. See if you can get all of them correct. What is 82 plus 38?
Math Quiz,help,"To answer a question, just state the number, such as: 'One hundred twenty seven'. If you don't know the answer, take a guess. What is 82 plus 38?"
Math Quiz,stop,Goodbye
Math Quiz,quit,
Price Tag,"Alexa, open Price Tag",Price Tag [feat. B.o.B] is available with Amazon Music Unlimited which lets you play over 50 million songs. It's free for 30 days and then you'll be automatically charged $9.99 a month. Cancel anytime. Terms in the Alexa app. Should I start your free trial and play Price Tag [feat. B.o.B]?
