name,question,response
Blu-ray New Releases,stop,
Blu-ray New Releases,quit,
Blu-ray New Releases,"Alexa, open Blu-ray New Releases","Sorry, I don't know that."
Blu-ray New Releases,help,"For Help, please visit the help pages on the Amazon web site."
Blu-ray New Releases,stop,
Blu-ray New Releases,quit,
Blu-ray New Releases,"Alexa, open Blu-ray New Releases","Hmm, I'm not sure."
Blu-ray New Releases,help,"For Help, please visit the help pages on the Amazon web site."
Blu-ray New Releases,stop,
Blu-ray New Releases,quit,
FX,"Alexa, open FX","Hmm, I don't know that one."
FX,help,"For Help, please visit the help pages on the Amazon web site."
FX,stop,
FX,quit,
FX,"Alexa, open FX","Sorry, I don't know that one."
FX,help,"For Help, please visit the help pages on the Amazon web site."
FX,stop,
FX,quit,
FX,"Alexa, open FX","Hmm, I don't know that one."
FX,help,"For Help, please visit the help pages on the Amazon web site."
FX,stop,
FX,quit,
New release schedule for Netflix,"Alexa, open New release schedule for Netflix","Hmm, I don't know that."
New release schedule for Netflix,help,"For Help, please visit the help pages on the Amazon web site."
New release schedule for Netflix,stop,
New release schedule for Netflix,quit,
New release schedule for Netflix,"Alexa, open New release schedule for Netflix","Sorry, I don't know that."
New release schedule for Netflix,help,"For Help, please visit the help pages on the Amazon web site."
New release schedule for Netflix,stop,
New release schedule for Netflix,quit,
New release schedule for Netflix,"Alexa, open New release schedule for Netflix","Hmm, I'm not sure."
New release schedule for Netflix,help,"For Help, please visit the help pages on the Amazon web site."
New release schedule for Netflix,stop,
New release schedule for Netflix,quit,
Unofficial Peaky Blinders,"Alexa, open Unofficial Peaky Blinders","Sorry, I'm not sure."
Unofficial Peaky Blinders,help,"For Help, please visit the help pages on the Amazon web site."
Unofficial Peaky Blinders,stop,
Unofficial Peaky Blinders,quit,
Unofficial Peaky Blinders,"Alexa, open Unofficial Peaky Blinders","Sorry, Iâ€™m not sure about that."
Unofficial Peaky Blinders,help,"For Help, please visit the help pages on the Amazon web site."
Unofficial Peaky Blinders,stop,
Unofficial Peaky Blinders,quit,
Unofficial Peaky Blinders,"Alexa, open Unofficial Peaky Blinders","Hmm, I don't know that."
Unofficial Peaky Blinders,help,"For Help, please visit the help pages on the Amazon web site."
Unofficial Peaky Blinders,stop,
Unofficial Peaky Blinders,quit,
Movie List,"Alexa, open Movie List",You have Movie Picker enabled. Do you want to open it?
Movie List,Yes,Here's a good movie to watch: The Sixth Sense
Movie List,help,"For Help, please visit the help pages on the Amazon web site."
Movie List,stop,
Movie List,quit,
Movie List,"Alexa, open Movie List",<Audio only response>
Movie List,help,"For Help, please visit the help pages on the Amazon web site."
Movie List,stop,
Movie List,quit,
Movie List,"Alexa, open Movie List",You have Movie Picker enabled. Do you want to open it?
Movie List,Yes,Here's a good movie to watch: AmÃ©lie
Movie List,help,"For Help, please visit the help pages on the Amazon web site."
Movie List,stop,
Movie List,quit,
Name The Movie Trivia,"Alexa, open Name The Movie Trivia",Here's your fact: Dan Akroyd's original script for Ghostbusters was set in a future where Ghostbusters were everyday figures of society like paramedics and firemen.
Name The Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Name The Movie Trivia,stop,
Name The Movie Trivia,quit,
Name The Movie Trivia,"Alexa, open Name The Movie Trivia",Here's your fact: Disney turned down the chance to make Back to the Future claiming the mother/son relationship was too risquÃ©.
Name The Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Name The Movie Trivia,stop,
Name The Movie Trivia,quit,
Name The Movie Trivia,"Alexa, open Name The Movie Trivia",Here's your fact: The Imperial officer's uniforms were patterned after the uniforms of Nazi officers
Name The Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Name The Movie Trivia,stop,
Name The Movie Trivia,quit,
"""Coffee and Daisies"" Trivia","Alexa, open ""Coffee and Daisies"" Trivia","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What kind of computer did Rory get for her birthday? 1. Sony. 2. Gateway. 3. Dell. 4. Apple."
"""Coffee and Daisies"" Trivia",help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
"""Coffee and Daisies"" Trivia",stop,Good bye!
"""Coffee and Daisies"" Trivia",quit,
"""Coffee and Daisies"" Trivia","Alexa, open ""Coffee and Daisies"" Trivia","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What Season is Rory Dating Jess? 1. Season 6. 2. Season 3. 3. Season 1. 4. Season 4."
"""Coffee and Daisies"" Trivia",help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
"""Coffee and Daisies"" Trivia",stop,Good bye!
"""Coffee and Daisies"" Trivia",quit,
"""Coffee and Daisies"" Trivia","Alexa, open ""Coffee and Daisies"" Trivia","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. How does Jess get a black eye? 1. Fought with Dean. 2. A swan. 3. He fell. 4. Playing softball."
"""Coffee and Daisies"" Trivia",help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
"""Coffee and Daisies"" Trivia",stop,Good bye!
"""Coffee and Daisies"" Trivia",quit,
Movie Facts,"Alexa, open Movie Facts",Here's your fact: The Imperial officer's uniforms were patterned after the uniforms of Nazi officers
Movie Facts,help,"For Help, please visit the help pages on the Amazon web site."
Movie Facts,stop,
Movie Facts,quit,
Movie Facts,"Alexa, open Movie Facts",Here's your fact: Among Patrick Bateman's neighbours in the novel of American Psycho is one Tom Cruise (see also #66)
Movie Facts,help,"For Help, please visit the help pages on the Amazon web site."
Movie Facts,stop,
Movie Facts,quit,
Movie Facts,"Alexa, open Movie Facts","Here's your fact: In the penultimate Ian Fleming 007 novel, You Only Live Twice, James Bond's parents are revealed to be Scottish and Swiss. His formative years were spent in Germany and France."
Movie Facts,help,"For Help, please visit the help pages on the Amazon web site."
Movie Facts,stop,
Movie Facts,quit,
ActorLookup,"Alexa, open ActorLookup","Hmm, I don't know that one."
ActorLookup,help,"For Help, please visit the help pages on the Amazon web site."
ActorLookup,stop,
ActorLookup,quit,
ActorLookup,"Alexa, open ActorLookup","Hmm, I don't know that."
ActorLookup,help,"For Help, please visit the help pages on the Amazon web site."
ActorLookup,stop,
ActorLookup,quit,
ActorLookup,"Alexa, open ActorLookup","Hmm, I'm not sure."
ActorLookup,help,"For Help, please visit the help pages on the Amazon web site."
ActorLookup,stop,
ActorLookup,quit,
Ask Titanium Rex,"Alexa, open Ask Titanium Rex",Welcome to Titanium Rex! Would you like to ask Rex a question or learn more about the show?
Ask Titanium Rex,help,"To start, say, ask Titanium Rex, then ask your question"
Ask Titanium Rex,stop,Disconnecting from the League of Freedom. Goodbye.
Ask Titanium Rex,quit,
Ask Titanium Rex,"Alexa, open Ask Titanium Rex",Welcome to Titanium Rex! Would you like to ask Rex a question or learn more about the show?
Ask Titanium Rex,help,"To start, say, ask Titanium Rex, then ask your question"
Ask Titanium Rex,stop,<Short audio>
Ask Titanium Rex,quit,
Ask Titanium Rex,"Alexa, open Ask Titanium Rex",Welcome to Titanium Rex! Would you like to ask Rex a question or learn more about the show?
Ask Titanium Rex,help,"To start, say, ask Titanium Rex, then ask your question"
Ask Titanium Rex,stop,<Short audio>
Ask Titanium Rex,quit,
Greyfox,"Alexa, open Greyfox","Hmm, I don't know that."
Greyfox,help,"For Help, please visit the help pages on the Amazon web site."
Greyfox,stop,
Greyfox,quit,
Greyfox,"Alexa, open Greyfox","Hmm, I don't know that one."
Greyfox,help,"For Help, please visit the help pages on the Amazon web site."
Greyfox,stop,
Greyfox,quit,
Greyfox,"Alexa, open Greyfox","Sorry, I don't know that."
Greyfox,help,"For Help, please visit the help pages on the Amazon web site."
Greyfox,stop,
Greyfox,quit,
Anime News Network Flash Briefing,"Alexa, open Anime News Network Flash Briefing","Anime News Network Flash Briefing is in your Flash Briefing; to hear it, just say, Whatâ€™s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Anime News Network Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Anime News Network Flash Briefing,stop,
Anime News Network Flash Briefing,quit,
Anime News Network Flash Briefing,"Alexa, open Anime News Network Flash Briefing","Anime News Network Flash Briefing is in your Flash Briefing; to hear it, just say, Whatâ€™s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Anime News Network Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Anime News Network Flash Briefing,stop,
Anime News Network Flash Briefing,quit,
Anime News Network Flash Briefing,"Alexa, open Anime News Network Flash Briefing","Anime News Network Flash Briefing is in your Flash Briefing; to hear it, just say, Whatâ€™s my Flash Briefing. To manage it, go to your Alexa App, tap on settings, then select Flash Briefing."
Anime News Network Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Anime News Network Flash Briefing,stop,
Anime News Network Flash Briefing,quit,
Movie Trivia,"Alexa, open Movie Trivia",Here's your fact: The first notable film lensed by legendary cinematographer Roger Deakins was the 1984 adaptation of George Orwell's 1984.
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Movie Trivia,"Alexa, open Movie Trivia",Here's your fact: Among Patrick Bateman's neighbours in the novel of American Psycho is one Tom Cruise (see also #66)
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Movie Trivia,"Alexa, open Movie Trivia","Here's your fact: In 1994, during one famous lunch at Pixar, filmmakers John Lasseter, Pete Docter and Joe Ranft came up with ideas that would eventually become A Bug's Life, Finding Nemo, Monster Inc. and Wall-E. We'll have what they're having"
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Harvey Specter's Quote,"Alexa, open Harvey Specter's Quote","Hmm. Maybe the skill, Harvey Specter's Quote, can help. Do you want to try it?"
Harvey Specter's Quote,help,"For Help, please visit the help pages on the Amazon web site."
Harvey Specter's Quote,stop,
Harvey Specter's Quote,quit,
Harvey Specter's Quote,"Alexa, open Harvey Specter's Quote","Hmm. Maybe the skill, Harvey Specter's Quote, can help. Do you want to try it?"
Harvey Specter's Quote,help,"For Help, please visit the help pages on the Amazon web site."
Harvey Specter's Quote,stop,
Harvey Specter's Quote,quit,
Harvey Specter's Quote,"Alexa, open Harvey Specter's Quote","Hmm. Maybe the skill, Harvey Specter's Quote, can help. Do you want to try it?"
Harvey Specter's Quote,help,"For Help, please visit the help pages on the Amazon web site."
Harvey Specter's Quote,stop,
Harvey Specter's Quote,quit,
Trekkie Trivia,"Alexa, open Trekkie Trivia","Seinfeld Trivia. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin.Question 1. What blew the fuses in Jerry and Kramers apartment building? 1. Air conditioner. 2. Hot tub. 3. Thunderstorm. 4. Stove."
Trekkie Trivia,help,"I will ask you 5 multiple choice questions, try to get as many right as you can! To give an answer to a question, respond with the number of the answer by saying one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question asked, say, repeat."
Trekkie Trivia,stop,Good bye!
Trekkie Trivia,quit,
Trekkie Trivia,"Alexa, open Trekkie Trivia","Seinfeld Trivia. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin.Question 1. What was Kramer carrying when the group was trying to find their car in the parking garage? 1. Books. 2. TV. 3. Air conditioner. 4. Fish."
Trekkie Trivia,help,"I will ask you 5 multiple choice questions, try to get as many right as you can! To give an answer to a question, respond with the number of the answer by saying one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question asked, say, repeat."
Trekkie Trivia,stop,Good bye!
Trekkie Trivia,quit,
Trekkie Trivia,"Alexa, open Trekkie Trivia","Seinfeld Trivia. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin.Question 1. What occupation does Jerryâ€™s girlfriend, the virgin, have? 1. Calvin Klein Model. 2. Closet organizer. 3. Charity worker. 4. Actress."
Trekkie Trivia,help,"I will ask you 5 multiple choice questions, try to get as many right as you can! To give an answer to a question, respond with the number of the answer by saying one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question asked, say, repeat."
Trekkie Trivia,stop,Good bye!
Trekkie Trivia,quit,
Use The Force Trivia,"Alexa, open Use The Force Trivia","Here's your fact: Our eyes are always the same size from birth, but our nose and ears never stop growing."
Use The Force Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Use The Force Trivia,stop,
Use The Force Trivia,quit,
Use The Force Trivia,"Alexa, open Use The Force Trivia","Here's your fact: Our eyes are always the same size from birth, but our nose and ears never stop growing."
Use The Force Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Use The Force Trivia,stop,
Use The Force Trivia,quit,
Use The Force Trivia,"Alexa, open Use The Force Trivia",Here's your fact: Our most northern state has more coastline than all other 49 states combined
Use The Force Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Use The Force Trivia,stop,
Use The Force Trivia,quit,
