name,question,response
Ambient Sounds: Vacuum Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Vacuum Sounds,stop,
Ambient Sounds: Vacuum Sounds,quit,
Relaxing Music: Sleep Music,"Alexa, open Relaxing Music: Sleep Music",I couldn't find any relaxing sleep songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Relaxing Music: Sleep Music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Music: Sleep Music,stop,
Relaxing Music: Sleep Music,quit,
Sleep Sounds: Afternoon Sounds,"Alexa, open Sleep Sounds: Afternoon Sounds",Welcome back! What can I do for you?
Sleep Sounds: Afternoon Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Afternoon Sounds,stop,
Sleep Sounds: Afternoon Sounds,quit,
Sleep Sounds: Guitar Sounds,"Alexa, open Sleep Sounds: Guitar Sounds",Welcome back! What can I do for you?
Sleep Sounds: Guitar Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Guitar Sounds,stop,
Sleep Sounds: Guitar Sounds,quit,
Digitally Imported (unofficial),"Alexa, open Digitally Imported (unofficial)"
Digitally Imported (unofficial),help,"Say: Play Channel - For example: Play Vocal Trance. With ""next"" you can switch to the next channel, with ""previous"" to the previous one. With ""resume"" you can resume the last played channel. Available channels are 00s Club Hits, Ambient, Atmospheric Breaks, Bassn Jackin House, Bassline, Big Beat, Big Room House, Breaks, Chilln Tropical House, Chillhop, Chillout, Chillout Dreams, Chillstep, Classic Eurodance, Classic Eurodisco, Classic Trance, Classic Vocal Trance, Club Dubstep, Club Sounds, Dj Mixes, Dark Dnb, Dark Psytrance, Deep House, Deep Nu Disco, Deep Tech, Detroit Housen Techno, Disco House, Downtempo Lounge, Drum And Bass, Drumstep, Dub, Dub Techno, Dubstep, Ebm, Eclectronica, Electro House, Electro Swing, Electronic Pioneers, Electronics, Electropop, Epic Trance, Eurodance, Funky House, Future Bass, Future Garage, Future Synthpop, Synthwave, Gabber, Glitch Hop, Goa Psy Trance, Hands Up, Hard Dance, Hard Techno, Hardcore, Hardstyle, House, Idm, Indie Beats, Indie Dance, Jazz House, Jungle, Latin House, Liquid Dnb, Liquid Dubstep, Liquid Trap, Lounge, Mainstage, Melodic Progressive, Minimal, Nightcore, Nu Disco, Oldschool Acid, Oldschool House, Oldschool Rave, Oldschool Technon Trance, Progressive, Progressive Psy, Psy Chill, Psybient, Russian Club Hits, Soulful House, Space Dreams, Tech House, Techno, Trance, Trap, Tribal House, Umf Radio, Underground Techno, Vocal Chillout, Vocal Lounge, Vocal Trance. What do you want to do?"
Digitally Imported (unofficial),stop,
Digitally Imported (unofficial),quit,
Star Trek - Engine Sound,"Alexa, open Star Trek - Engine Sound",<Short audio>
Star Trek - Engine Sound,help,"For Help, please visit the help pages on the Amazon web site."
Star Trek - Engine Sound,stop,
Star Trek - Engine Sound,quit,
Relaxing bamboo flute sound,"Alexa, open Relaxing bamboo flute sound",","
Relaxing bamboo flute sound,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing bamboo flute sound,stop,
Relaxing bamboo flute sound,quit,
Brett Eldredge's Christmas Countdown,"Alexa, open Brett Eldredge's Christmas Countdown",You have Christmas Countdown enabled. Do you want to open it?
Brett Eldredge's Christmas Countdown,Yes,There are 241 days to Christmas!
Brett Eldredge's Christmas Countdown,help,"For Help, please visit the help pages on the Amazon web site."
Brett Eldredge's Christmas Countdown,stop,
Brett Eldredge's Christmas Countdown,quit,
Collate Podcast News,"Alexa, open Collate Podcast News",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Collate Podcast News,Yes,What stock price would you like me to look up?
Collate Podcast News,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Collate Podcast News,stop,O.K.
Collate Podcast News,quit,
Radio The Shadow,"Alexa, open Radio The Shadow",You have Shadow Realm enabled. Do you want to open it?
Radio The Shadow,Yes,<Short audio>
Radio The Shadow,help,"Here are some things to try. You can say Pick up, and then the name of an item to pick it up. You can say Drop, and the name of an item to drop it. You can check what you are carrying by asking, What am I carrying? You can get a detailed description of any room you are in by saying, look around. You can get a list of exits by saying, what are the exits? You can get a list of spells you have learned by saying, what spells do I know? You move by saying, go, and then the direction you want to go. If there is a door to the north, you can say, go north. Or go through the north door. You can simply say, go door, as long as there is only one door. You can go up and down, if it's a ladder or stairs. You can examine things in detail by saying, look, and the name of the item. Clues are often exposed by looking at things. You can look at items, people, monsters, and exits. You can open items that are containers for other items. You can search rooms or items by saying, search room, or search and the name of the item, in case you think there might be something hidden. You can name yourself at any time by saying, my name is, and then what you want to be called. When you meet other people or monsters in the game, you can tell them to speak, or say hello to them. Some items can be read, you just say, read, and then the name of the item. If you have a spell to cast, you can say, cast, then the name of the spell. Or speak these words: say, and the name of the thing you want to say. If you are answering someone's question, just say, say, and the thing you want to say. If you get into a fight, just say, use, and the name of the item you want to use on your turn. Or cast a spell. You can say, run away, if you want to try to escape. You can say, give me a minute, or hold on a second, if you need some time to think. If you have upgraded your account you can say, I need a hint.If you're tired of hearing me say, what do you want to do now after every room description, just say, turn prompts off.You can say, quit game, or game over, if you are done playing. For a complete list, visit our web site at daysfly.com. What do you want to do now?"
Radio The Shadow,stop,"Thanks your progress has been saved . Create an account at DaysFly.com and say, Alexa, tell Shadow Realm to link my account, or within the game just say, days fly, for additional game features, including hints and saved games. Thank you for playing."
Radio The Shadow,quit,
Om Sai Ram,"Alexa, open Om Sai Ram",You have Relaxing Sounds: Om Mantra enabled. Do you want to open it?
Om Sai Ram,Yes,"Welcome to Om Mantra. Playing, Om Mantra"
Om Sai Ram,help,"For Help, please visit the help pages on the Amazon web site."
Om Sai Ram,stop,
Om Sai Ram,quit,
Ambients: Chimes,"Alexa, open Ambients: Chimes",
Ambients: Chimes,help,"For Help, please visit the help pages on the Amazon web site."
Ambients: Chimes,stop,
Ambients: Chimes,quit,
Calm Radio,"Alexa, open Calm Radio",Calm Radio from TuneIn.
Calm Radio,help,"For Help, please visit the help pages on the Amazon web site."
Calm Radio,stop,
Calm Radio,quit,
